

# memcopy, paged


#size,pinned , H2D(μs),H2D(GBs), D2H(μs),D2H(GBs), D2D(μs), D2D(GBs)
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 2, 2, 1.09862e-05, 0.000182047, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 2, 2, 1.02529e-05, 0.000195067, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 2, 2, 1.00503e-05, 0.000198999, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 2, 2, 7.0401e-06, 0.000284087, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 3, 2, 1.51697e-05, 0.000197763, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 3, 2, 1.05253e-05, 0.000285028, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 3, 2, 1.12237e-05, 0.000267292, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 3, 2, 1.15309e-05, 0.00026017, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 4, 2, 1.50999e-05, 0.000264902, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 4, 2, 1.07627e-05, 0.000371654, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 4, 2, 8.5208e-06, 0.000469439, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 4, 2, 7.6966e-06, 0.00051971, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 5, 2, 1.6846e-05, 0.000296806, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 5, 2, 1.46949e-05, 0.000340254, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 5, 2, 1.0651e-05, 0.000469439, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 5, 2, 9.3798e-06, 0.00053306, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 10, 2, 1.0225e-05, 0.000977995, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 10, 2, 8.4719e-06, 0.00118037, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 10, 2, 1.13354e-05, 0.000882192, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 10, 2, 1.04275e-05, 0.000959003, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 20, 2, 6.9144e-06, 0.00289251, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 20, 2, 1.07139e-05, 0.00186673, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 20, 2, 1.1077e-05, 0.00180554, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 20, 2, 1.11468e-05, 0.00179424, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 32, 2, 1.07069e-05, 0.00298873, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 32, 2, 1.12098e-05, 0.00285465, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 32, 2, 1.05323e-05, 0.00303827, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 32, 2, 1.06789e-05, 0.00299656, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 1, 3, 1.14402e-05, 8.74111e-05, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 1, 3, 1.03506e-05, 9.66128e-05, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 1, 3, 9.5963e-06, 0.000104207, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 1, 3, 1.22782e-05, 8.14452e-05, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 2, 3, 6.5512e-06, 0.000457931, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 2, 3, 1.1098e-05, 0.000270319, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 2, 3, 1.08535e-05, 0.000276409, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 2, 3, 7.5709e-06, 0.000396254, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 3, 3, 1.07907e-05, 0.00037069, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 3, 3, 9.7291e-06, 0.000411138, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 3, 3, 1.05253e-05, 0.000380037, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 3, 3, 1.13634e-05, 0.000352007, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 4, 3, 1.02528e-05, 0.000585206, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 4, 3, 1.18523e-05, 0.000506231, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 4, 3, 1.06579e-05, 0.000562963, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 4, 3, 1.01481e-05, 0.000591244, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 5, 3, 1.07906e-05, 0.000648713, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 5, 3, 1.14053e-05, 0.00061375, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 5, 3, 1.11678e-05, 0.000626802, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 5, 3, 9.8687e-06, 0.000709313, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 10, 3, 1.07417e-05, 0.00139643, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 10, 3, 1.01062e-05, 0.00148424, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 10, 3, 1.11608e-05, 0.00134399, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 10, 3, 8.0319e-06, 0.00186755, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 20, 3, 1.22923e-05, 0.00244055, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 20, 3, 1.07138e-05, 0.00280013, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 20, 3, 6.7748e-06, 0.00442818, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 20, 3, 1.49393e-05, 0.00200813, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 32, 3, 1.0644e-05, 0.00450958, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 32, 3, 1.32701e-05, 0.00361715, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 32, 3, 1.10839e-05, 0.00433061, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 32, 3, 1.09583e-05, 0.00438024, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 1, 5, 1.0204e-05, 0.000196002, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 1, 5, 1.04485e-05, 0.000191415, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 1, 5, 1.03436e-05, 0.000193356, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 1, 5, 1.07558e-05, 0.000185946, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 2, 5, 1.1531e-05, 0.000433614, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 2, 5, 8.6116e-06, 0.000580612, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 2, 5, 7.5849e-06, 0.000659204, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 2, 5, 1.1531e-05, 0.000433614, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 3, 5, 1.03925e-05, 0.000673563, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 3, 5, 1.07557e-05, 0.000650818, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 3, 5, 1.07628e-05, 0.000650388, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 3, 5, 1.1531e-05, 0.000607059, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 4, 5, 1.14053e-05, 0.000876785, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 4, 5, 1.08535e-05, 0.000921362, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 4, 5, 1.13284e-05, 0.000882737, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 4, 5, 1.00713e-05, 0.00099292, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 5, 5, 1.12586e-05, 0.00106585, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 5, 5, 1.03925e-05, 0.00115468, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 5, 5, 1.12586e-05, 0.00106585, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 5, 5, 1.19919e-05, 0.00100068, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 10, 5, 1.03576e-05, 0.00241369, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 10, 5, 1.13215e-05, 0.00220819, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 10, 5, 6.7119e-06, 0.00372473, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 10, 5, 1.15519e-05, 0.00216415, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 20, 5, 6.7537e-06, 0.00740335, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 20, 5, 1.02528e-05, 0.00487672, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 20, 5, 1.04973e-05, 0.00476313, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 20, 5, 1.08675e-05, 0.00460087, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 32, 5, 1.07417e-05, 0.00744761, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 32, 5, 1.19012e-05, 0.00672201, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 32, 5, 1.14192e-05, 0.00700574, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 32, 5, 1.08047e-05, 0.00740419, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 1, 10, 1.04833e-05, 0.000476949, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 1, 10, 1.25507e-05, 0.000398384, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 536870912, 0, 1, 10, 1.08605e-05, 0.000460384, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 671088640, 0, 1, 10, 1.11468e-05, 0.000448559, 
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
***
***ERROR*** 77 - an illegal memory access was encountered
***
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 268435456, 0, 2, 10, 1.02459e-05, 0.000976, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
global-stride, 402653184, 0, 2, 10, 1.18802e-05, 0.000841737, 
#type, size, stride_offset, gDim, bDim, time(s), bandwidth(GB/s)
